TimeDelta,Length,Port,Protocol,Length,Info
0.0041,115,443,TCP,115,[TCP Dup ACK 251#7] 36646  >  443 [ACK] Seq=88826 Ack=2716 Win=1339 Len=0 TSval=6909 TSecr=3423967176
0.001916,190,36646,TLSv1.2,190,Application Data
0.000204,157,36646,TLSv1.2,157,Application Data
0.000278,191,36646,TLSv1.2,191,Application Data
0.000195,157,36646,TLSv1.2,157,Application Data
0.007528,115,443,TCP,115,[TCP Dup ACK 251#8] 36646  >  443 [ACK] Seq=88826 Ack=2716 Win=1339 Len=0 TSval=6909 TSecr=3423967176
0.000279,115,443,TCP,115,36646  >  443 [ACK] Seq=88826 Ack=2837 Win=1339 Len=0 TSval=6910 TSecr=3423967180
0.000274,115,443,TCP,115,36646  >  443 [ACK] Seq=88826 Ack=2962 Win=1339 Len=0 TSval=6910 TSecr=3423967184
0.000224,115,443,TCP,115,36646  >  443 [ACK] Seq=88826 Ack=3197 Win=1339 Len=0 TSval=6911 TSecr=3423967189
0.022711,1483,443,TCP,1483,36646  >  443 [ACK] Seq=88826 Ack=3197 Win=1339 Len=1368 TSval=6914 TSecr=3423967189 [TCP segment of a reassembled PDU]
0.000129,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=88826 Ack=3197 Win=1339 Len=1368 TSval=6914 TSecr=3423967189
0.000211,1483,443,TCP,1483,36646  >  443 [ACK] Seq=90194 Ack=3197 Win=1339 Len=1368 TSval=6914 TSecr=3423967189 [TCP segment of a reassembled PDU]
0.000321,262,443,TLSv1.2,262,Application Data
0.000273,1483,443,TCP,1483,36646  >  443 [ACK] Seq=91709 Ack=3197 Win=1339 Len=1368 TSval=6914 TSecr=3423967189 [TCP segment of a reassembled PDU]
0.000268,1483,443,TCP,1483,36646  >  443 [ACK] Seq=93077 Ack=3197 Win=1339 Len=1368 TSval=6914 TSecr=3423967189 [TCP segment of a reassembled PDU]
0.00026,262,443,TLSv1.2,262,Application Data
0.000263,1483,443,TCP,1483,36646  >  443 [ACK] Seq=94592 Ack=3197 Win=1339 Len=1368 TSval=6914 TSecr=3423967189 [TCP segment of a reassembled PDU]
0.000444,1483,443,TCP,1483,36646  >  443 [ACK] Seq=95960 Ack=3197 Win=1339 Len=1368 TSval=6914 TSecr=3423967189 [TCP segment of a reassembled PDU]
0.000241,262,443,TLSv1.2,262,Application Data
0.000282,148,443,TLSv1.2,148,Application Data
0.031307,115,36646,TCP,115,443  >  36646 [ACK] Seq=3197 Ack=91709 Win=1043 Len=0 TSval=3423967258 TSecr=6914
0.000592,115,36646,TCP,115,[TCP Dup ACK 282#1] 443  >  36646 [ACK] Seq=3197 Ack=91709 Win=1043 Len=0 TSval=3423967258 TSecr=6914
0.000192,115,36646,TCP,115,443  >  36646 [ACK] Seq=3197 Ack=94445 Win=1050 Len=0 TSval=3423967258 TSecr=6914
0.000163,115,36646,TCP,115,443  >  36646 [ACK] Seq=3197 Ack=95960 Win=1050 Len=0 TSval=3423967259 TSecr=6914
0.000285,115,36646,TCP,115,443  >  36646 [ACK] Seq=3197 Ack=97475 Win=1050 Len=0 TSval=3423967259 TSecr=6914
0.004788,115,36646,TCP,115,443  >  36646 [ACK] Seq=3197 Ack=97508 Win=1050 Len=0 TSval=3423967264 TSecr=6914
0.081675,829,443,TLSv1.2,829,Application Data
0.034081,115,36646,TCP,115,443  >  36646 [ACK] Seq=3197 Ack=98222 Win=1050 Len=0 TSval=3423967379 TSecr=6925
0.052081,190,36646,TLSv1.2,190,Application Data
0.000198,157,36646,TLSv1.2,157,Application Data
0.001229,115,443,TCP,115,36646  >  443 [ACK] Seq=98222 Ack=3314 Win=1339 Len=0 TSval=6935 TSecr=3423967431
0.000127,115,443,TCP,115,[TCP Dup ACK 292#1] 36646  >  443 [ACK] Seq=98222 Ack=3314 Win=1339 Len=0 TSval=6935 TSecr=3423967431
0.000139,115,443,TCP,115,[TCP Dup ACK 292#2] 36646  >  443 [ACK] Seq=98222 Ack=3314 Win=1339 Len=0 TSval=6935 TSecr=3423967431
0.001311,115,443,TCP,115,[TCP Dup ACK 292#3] 36646  >  443 [ACK] Seq=98222 Ack=3314 Win=1339 Len=0 TSval=6935 TSecr=3423967431
0.001013,194,36646,TLSv1.2,194,Application Data
0.000202,157,36646,TLSv1.2,157,Application Data
0.000737,115,443,TCP,115,36646  >  443 [ACK] Seq=98222 Ack=3435 Win=1339 Len=0 TSval=6935 TSecr=3423967435
0.003868,189,36646,TLSv1.2,189,Application Data
0.000193,157,36646,TLSv1.2,157,Application Data
0.00133,115,443,TCP,115,36646  >  443 [ACK] Seq=98222 Ack=3551 Win=1339 Len=0 TSval=6935 TSecr=3423967441
0.001656,190,36646,TLSv1.2,190,Application Data
0.000195,157,36646,TLSv1.2,157,Application Data
0.000281,115,443,TCP,115,36646  >  443 [ACK] Seq=98222 Ack=3668 Win=1339 Len=0 TSval=6936 TSecr=3423967444
0.035666,1483,443,TCP,1483,36646  >  443 [ACK] Seq=98222 Ack=3668 Win=1339 Len=1368 TSval=6939 TSecr=3423967444 [TCP segment of a reassembled PDU]
0.000355,1483,443,TCP,1483,36646  >  443 [ACK] Seq=99590 Ack=3668 Win=1339 Len=1368 TSval=6939 TSecr=3423967444 [TCP segment of a reassembled PDU]
0.000192,262,443,TLSv1.2,262,Application Data
0.000472,1483,443,TCP,1483,36646  >  443 [ACK] Seq=101105 Ack=3668 Win=1339 Len=1368 TSval=6939 TSecr=3423967444 [TCP segment of a reassembled PDU]
0.000301,1483,443,TCP,1483,36646  >  443 [ACK] Seq=102473 Ack=3668 Win=1339 Len=1368 TSval=6939 TSecr=3423967444 [TCP segment of a reassembled PDU]
0.000224,262,443,TLSv1.2,262,Application Data
0.000269,1483,443,TCP,1483,36646  >  443 [ACK] Seq=103988 Ack=3668 Win=1339 Len=1368 TSval=6939 TSecr=3423967444 [TCP segment of a reassembled PDU]
0.000292,1483,443,TCP,1483,36646  >  443 [ACK] Seq=105356 Ack=3668 Win=1339 Len=1368 TSval=6939 TSecr=3423967444 [TCP segment of a reassembled PDU]
0.000277,262,443,TLSv1.2,262,Application Data
0.000227,148,443,TLSv1.2,148,Application Data
0.031953,115,36646,TCP,115,443  >  36646 [ACK] Seq=3668 Ack=100958 Win=1045 Len=0 TSval=3423967513 TSecr=6939
0.000193,115,36646,TCP,115,443  >  36646 [ACK] Seq=3668 Ack=101105 Win=1050 Len=0 TSval=3423967514 TSecr=6939
0.000153,115,36646,TCP,115,443  >  36646 [ACK] Seq=3668 Ack=103841 Win=1050 Len=0 TSval=3423967514 TSecr=6939
0.000234,115,36646,TCP,115,443  >  36646 [ACK] Seq=3668 Ack=103988 Win=1050 Len=0 TSval=3423967514 TSecr=6939
0.002248,115,36646,TCP,115,443  >  36646 [ACK] Seq=3668 Ack=106724 Win=1050 Len=0 TSval=3423967515 TSecr=6939
0.000202,115,36646,TCP,115,443  >  36646 [ACK] Seq=3668 Ack=106871 Win=1050 Len=0 TSval=3423967515 TSecr=6939
0.000151,115,36646,TCP,115,443  >  36646 [ACK] Seq=3668 Ack=106904 Win=1050 Len=0 TSval=3423967515 TSecr=6939
0.000148,169,36646,TLSv1.2,169,Application Data
0.034979,115,443,TCP,115,36646  >  443 [ACK] Seq=106904 Ack=3722 Win=1339 Len=0 TSval=6947 TSecr=3423967515
0.00226,115,443,TCP,115,[TCP Dup ACK 323#1] 36646  >  443 [ACK] Seq=106904 Ack=3722 Win=1339 Len=0 TSval=6947 TSecr=3423967515
0.085736,115,36646,TCP,115,443  >  36646 [ACK] Seq=3722 Ack=109021 Win=1047 Len=0 TSval=3423967642 TSecr=6951
0.052548,115,443,TCP,115,[TCP ACKed unseen segment] [TCP Previous segment not captured] 36646  >  443 [ACK] Seq=109021 Ack=3845 Win=1339 Len=0 TSval=6961 TSecr=3423967693
0.000267,115,443,TCP,115,36646  >  443 [ACK] Seq=109021 Ack=3922 Win=1339 Len=0 TSval=6961 TSecr=3423967696
0.000378,115,443,TCP,115,36646  >  443 [ACK] Seq=109021 Ack=3964 Win=1339 Len=0 TSval=6961 TSecr=3423967696
0.035525,1483,443,TCP,1483,36646  >  443 [ACK] Seq=109021 Ack=3964 Win=1339 Len=1368 TSval=6965 TSecr=3423967696 [TCP segment of a reassembled PDU]
0.000364,1483,443,TCP,1483,36646  >  443 [ACK] Seq=110389 Ack=3964 Win=1339 Len=1368 TSval=6965 TSecr=3423967696 [TCP segment of a reassembled PDU]
0.000221,262,443,TLSv1.2,262,Application Data
0.000263,1483,443,TCP,1483,36646  >  443 [ACK] Seq=111904 Ack=3964 Win=1339 Len=1368 TSval=6965 TSecr=3423967696 [TCP segment of a reassembled PDU]
0.000221,1483,443,TCP,1483,36646  >  443 [ACK] Seq=113272 Ack=3964 Win=1339 Len=1368 TSval=6965 TSecr=3423967696 [TCP segment of a reassembled PDU]
0.000275,262,443,TLSv1.2,262,Application Data
0.000271,1483,443,TCP,1483,36646  >  443 [ACK] Seq=114787 Ack=3964 Win=1339 Len=1368 TSval=6965 TSecr=3423967696 [TCP segment of a reassembled PDU]
0.000283,1483,443,TCP,1483,36646  >  443 [ACK] Seq=116155 Ack=3964 Win=1339 Len=1368 TSval=6965 TSecr=3423967696 [TCP segment of a reassembled PDU]
0.000231,262,443,TLSv1.2,262,Application Data
0.000271,148,443,TLSv1.2,148,Application Data
0.031289,115,36646,TCP,115,[TCP ACKed unseen segment] [TCP Previous segment not captured] 443  >  36646 [ACK] Seq=3964 Ack=111757 Win=1050 Len=0 TSval=3423967768 TSecr=6965
0.00034,115,36646,TCP,115,443  >  36646 [ACK] Seq=3964 Ack=113272 Win=1050 Len=0 TSval=3423967768 TSecr=6965
0.000148,115,36646,TCP,115,443  >  36646 [ACK] Seq=3964 Ack=114787 Win=1050 Len=0 TSval=3423967768 TSecr=6965
0.000778,115,36646,TCP,115,443  >  36646 [ACK] Seq=3964 Ack=117523 Win=1050 Len=0 TSval=3423967769 TSecr=6965
0.000343,115,36646,TCP,115,443  >  36646 [ACK] Seq=3964 Ack=117703 Win=1050 Len=0 TSval=3423967769 TSecr=6965
0.001801,996,443,TLSv1.2,996,"[TCP ACKed unseen segment] , Application Data"
0.048105,115,36646,TCP,115,443  >  36646 [ACK] Seq=3964 Ack=118584 Win=1050 Len=0 TSval=3423967893 TSecr=6977
0.059617,221,36646,TLSv1.2,221,Application Data
0.000192,168,36646,TLSv1.2,168,Application Data
0.002566,115,443,TCP,115,36646  >  443 [ACK] Seq=118584 Ack=4070 Win=1339 Len=0 TSval=6988 TSecr=3423967963
0.000193,115,443,TCP,115,36646  >  443 [ACK] Seq=118584 Ack=4123 Win=1339 Len=0 TSval=6988 TSecr=3423967963
0.025462,1483,443,TCP,1483,36646  >  443 [ACK] Seq=118584 Ack=4123 Win=1339 Len=1368 TSval=6990 TSecr=3423967963 [TCP segment of a reassembled PDU]
0.000257,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=118584 Ack=4123 Win=1339 Len=1368 TSval=6990 TSecr=3423967963
0.000469,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=118584 Ack=4123 Win=1339 Len=1368 TSval=6990 TSecr=3423967963
0.000746,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=118584 Ack=4123 Win=1339 Len=1368 TSval=6990 TSecr=3423967963
0.000274,1483,443,TCP,1483,36646  >  443 [ACK] Seq=119952 Ack=4123 Win=1339 Len=1368 TSval=6990 TSecr=3423967963 [TCP segment of a reassembled PDU]
0.000267,262,443,TLSv1.2,262,Application Data
0.000284,1483,443,TCP,1483,36646  >  443 [ACK] Seq=121467 Ack=4123 Win=1339 Len=1368 TSval=6990 TSecr=3423967963 [TCP segment of a reassembled PDU]
0.000274,205,443,TLSv1.2,205,Application Data
0.00027,1483,443,TCP,1483,36646  >  443 [ACK] Seq=122925 Ack=4123 Win=1339 Len=1368 TSval=6990 TSecr=3423967963 [TCP segment of a reassembled PDU]
0.000279,1483,443,TCP,1483,36646  >  443 [ACK] Seq=124293 Ack=4123 Win=1339 Len=1368 TSval=6990 TSecr=3423967963 [TCP segment of a reassembled PDU]
0.000224,262,443,TLSv1.2,262,Application Data
0.000275,1483,443,TCP,1483,36646  >  443 [ACK] Seq=125808 Ack=4123 Win=1339 Len=1368 TSval=6990 TSecr=3423967963 [TCP segment of a reassembled PDU]
0.000278,205,443,TLSv1.2,205,Application Data
0.032679,115,36646,TCP,115,443  >  36646 [ACK] Seq=4123 Ack=121467 Win=1043 Len=0 TSval=3423968027 TSecr=6990
0.000193,115,36646,TCP,115,443  >  36646 [ACK] Seq=4123 Ack=122925 Win=1048 Len=0 TSval=3423968027 TSecr=6990
0.000147,115,36646,TCP,115,443  >  36646 [ACK] Seq=4123 Ack=125661 Win=1050 Len=0 TSval=3423968028 TSecr=6990
0.000146,115,36646,TCP,115,443  >  36646 [ACK] Seq=4123 Ack=125808 Win=1050 Len=0 TSval=3423968028 TSecr=6990
0.000218,115,36646,TCP,115,443  >  36646 [ACK] Seq=4123 Ack=127266 Win=1048 Len=0 TSval=3423968028 TSecr=6990
0.085893,1256,443,TLSv1.2,1256,Application Data
0.0332,115,36646,TCP,115,443  >  36646 [ACK] Seq=4123 Ack=128407 Win=1050 Len=0 TSval=3423968148 TSecr=7003
0.048385,203,36646,TLSv1.2,203,Application Data
0.002065,115,443,TCP,115,[TCP ACKed unseen segment] 36646  >  443 [ACK] Seq=128407 Ack=4263 Win=1339 Len=0 TSval=7011 TSecr=3423968196
0.006926,115,443,TCP,115,36646  >  443 [ACK] Seq=128407 Ack=4371 Win=1339 Len=0 TSval=7012 TSecr=3423968204
0.00402,199,36646,TLSv1.2,199,"[TCP Previous segment not captured] , Application Data"
0.000166,199,36646,TCP,199,"[TCP Retransmission] 443  >  36646 [PSH, ACK] Seq=4371 Ack=128407 Win=1050 Len=84 TSval=3423968209 TSecr=7003"
0.000149,167,36646,TLSv1.2,167,Application Data
0.001306,115,443,TCP,115,[TCP ACKed unseen segment] 36646  >  443 [ACK] Seq=128407 Ack=4507 Win=1339 Len=0 TSval=7012 TSecr=3423968209
0.005014,189,36646,TLSv1.2,189,Application Data
0.000202,159,36646,TLSv1.2,159,Application Data
0.001608,115,443,TCP,115,36646  >  443 [ACK] Seq=128407 Ack=4625 Win=1339 Len=0 TSval=7013 TSecr=3423968216
0.027292,1483,443,TCP,1483,36646  >  443 [ACK] Seq=128407 Ack=4625 Win=1339 Len=1368 TSval=7016 TSecr=3423968216 [TCP segment of a reassembled PDU]
0.000313,1483,443,TCP,1483,36646  >  443 [ACK] Seq=129775 Ack=4625 Win=1339 Len=1368 TSval=7016 TSecr=3423968216 [TCP segment of a reassembled PDU]
0.00023,262,443,TLSv1.2,262,Application Data
0.000273,1483,443,TCP,1483,36646  >  443 [ACK] Seq=131290 Ack=4625 Win=1339 Len=1368 TSval=7016 TSecr=3423968216 [TCP segment of a reassembled PDU]
0.00022,205,443,TLSv1.2,205,Application Data
0.000259,1483,443,TCP,1483,36646  >  443 [ACK] Seq=132748 Ack=4625 Win=1339 Len=1368 TSval=7016 TSecr=3423968216 [TCP segment of a reassembled PDU]
0.000272,1483,443,TCP,1483,36646  >  443 [ACK] Seq=134116 Ack=4625 Win=1339 Len=1368 TSval=7016 TSecr=3423968216 [TCP segment of a reassembled PDU]
0.000219,262,443,TLSv1.2,262,Application Data
0.000264,1483,443,TCP,1483,36646  >  443 [ACK] Seq=135631 Ack=4625 Win=1339 Len=1368 TSval=7016 TSecr=3423968216 [TCP segment of a reassembled PDU]
0.000432,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=135631 Ack=4625 Win=1339 Len=1368 TSval=7016 TSecr=3423968216
0.000192,205,443,TLSv1.2,205,Application Data
0.030911,115,36646,TCP,115,443  >  36646 [ACK] Seq=4625 Ack=131143 Win=1050 Len=0 TSval=3423968278 TSecr=7016
0.000126,115,36646,TCP,115,[TCP Dup ACK 395#1] 443  >  36646 [ACK] Seq=4625 Ack=131143 Win=1050 Len=0 TSval=3423968278 TSecr=7016
0.000737,115,36646,TCP,115,[TCP Dup ACK 395#2] 443  >  36646 [ACK] Seq=4625 Ack=131143 Win=1050 Len=0 TSval=3423968278 TSecr=7016
0.000189,115,36646,TCP,115,443  >  36646 [ACK] Seq=4625 Ack=131290 Win=1050 Len=0 TSval=3423968278 TSecr=7016
0.000151,115,36646,TCP,115,443  >  36646 [ACK] Seq=4625 Ack=132748 Win=1048 Len=0 TSval=3423968279 TSecr=7016
0.000147,115,36646,TCP,115,443  >  36646 [ACK] Seq=4625 Ack=135484 Win=1050 Len=0 TSval=3423968280 TSecr=7016
0.000288,115,36646,TCP,115,443  >  36646 [ACK] Seq=4625 Ack=135631 Win=1050 Len=0 TSval=3423968280 TSecr=7016
0.000559,115,36646,TCP,115,443  >  36646 [ACK] Seq=4625 Ack=137089 Win=1048 Len=0 TSval=3423968281 TSecr=7016
0.086073,1401,443,TLSv1.2,1401,Application Data
0.033198,115,36646,TCP,115,443  >  36646 [ACK] Seq=4625 Ack=138375 Win=1050 Len=0 TSval=3423968400 TSecr=7028
0.110878,1483,443,TCP,1483,36646  >  443 [ACK] Seq=138375 Ack=4625 Win=1339 Len=1368 TSval=7042 TSecr=3423968400 [TCP segment of a reassembled PDU]
0.000791,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=138375 Ack=4625 Win=1339 Len=1368 TSval=7042 TSecr=3423968400
0.00824,169,36646,TLSv1.2,169,Application Data
0.000872,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=138375 Ack=4625 Win=1339 Len=1368 TSval=7042 TSecr=3423968400
0.000186,1483,443,TCP,1483,36646  >  443 [ACK] Seq=139743 Ack=4625 Win=1339 Len=1368 TSval=7042 TSecr=3423968400 [TCP segment of a reassembled PDU]
0.000366,262,443,TLSv1.2,262,Application Data
0.000236,1483,443,TCP,1483,36646  >  443 [ACK] Seq=141258 Ack=4625 Win=1339 Len=1368 TSval=7042 TSecr=3423968400 [TCP segment of a reassembled PDU]
0.000238,205,443,TLSv1.2,205,Application Data
0.032356,115,36646,TCP,115,443  >  36646 [ACK] Seq=4679 Ack=141111 Win=1050 Len=0 TSval=3423968554 TSecr=7042
0.000191,115,36646,TCP,115,443  >  36646 [ACK] Seq=4679 Ack=141258 Win=1050 Len=0 TSval=3423968554 TSecr=7042
0.000229,115,36646,TCP,115,443  >  36646 [ACK] Seq=4679 Ack=142716 Win=1048 Len=0 TSval=3423968555 TSecr=7042
0.000222,115,443,TCP,115,36646  >  443 [ACK] Seq=142716 Ack=4679 Win=1339 Len=0 TSval=7047 TSecr=3423968516
0.068924,1483,443,TCP,1483,36646  >  443 [ACK] Seq=142716 Ack=4679 Win=1339 Len=1368 TSval=7054 TSecr=3423968555 [TCP segment of a reassembled PDU]
0.000975,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=142716 Ack=4679 Win=1339 Len=1368 TSval=7054 TSecr=3423968555
0.003708,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=142716 Ack=4679 Win=1339 Len=1368 TSval=7054 TSecr=3423968555
0.000129,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=142716 Ack=4679 Win=1339 Len=1368 TSval=7054 TSecr=3423968555
0.001459,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=142716 Ack=4679 Win=1339 Len=1368 TSval=7054 TSecr=3423968555
0.023381,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=142716 Ack=4679 Win=1339 Len=1368 TSval=7054 TSecr=3423968555
0.012983,1483,443,TCP,1483,36646  >  443 [ACK] Seq=144084 Ack=4679 Win=1339 Len=1368 TSval=7054 TSecr=3423968555 [TCP segment of a reassembled PDU]
0.000132,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=144084 Ack=4679 Win=1339 Len=1368 TSval=7054 TSecr=3423968555
0.000187,262,443,TLSv1.2,262,Application Data
0.000334,1206,443,TLSv1.2,1206,Application Data
0.024097,115,36646,TCP,115,443  >  36646 [ACK] Seq=4679 Ack=144084 Win=1050 Len=0 TSval=3423968691 TSecr=7054
0.00942,115,36646,TCP,115,443  >  36646 [ACK] Seq=4679 Ack=146690 Win=1044 Len=0 TSval=3423968700 TSecr=7054
0.050094,206,36646,TLSv1.2,206,Application Data
0.000195,168,36646,TLSv1.2,168,Application Data
0.000276,115,443,TCP,115,36646  >  443 [ACK] Seq=146690 Ack=4770 Win=1339 Len=0 TSval=7066 TSecr=3423968750
0.000321,115,443,TCP,115,36646  >  443 [ACK] Seq=146690 Ack=4823 Win=1339 Len=0 TSval=7066 TSecr=3423968750
0.006634,204,36646,TLSv1.2,204,Application Data
0.000187,166,36646,TLSv1.2,166,Application Data
0.000478,1483,443,TCP,1483,36646  >  443 [ACK] Seq=146690 Ack=4823 Win=1339 Len=1368 TSval=7067 TSecr=3423968750 [TCP segment of a reassembled PDU]
0.000302,1483,443,TCP,1483,36646  >  443 [ACK] Seq=148058 Ack=4823 Win=1339 Len=1368 TSval=7067 TSecr=3423968750 [TCP segment of a reassembled PDU]
0.000218,262,443,TLSv1.2,262,Application Data
0.000269,1483,443,TCP,1483,36646  >  443 [ACK] Seq=149573 Ack=4823 Win=1339 Len=1368 TSval=7067 TSecr=3423968750 [TCP segment of a reassembled PDU]
0.000275,205,443,TLSv1.2,205,Application Data
0.000223,115,443,TCP,115,36646  >  443 [ACK] Seq=151031 Ack=4963 Win=1339 Len=0 TSval=7067 TSecr=3423968758
0.032595,115,36646,TCP,115,443  >  36646 [ACK] Seq=4963 Ack=149426 Win=1050 Len=0 TSval=3423968792 TSecr=7067
0.0002,115,36646,TCP,115,443  >  36646 [ACK] Seq=4963 Ack=149573 Win=1050 Len=0 TSval=3423968792 TSecr=7067
0.000147,115,36646,TCP,115,443  >  36646 [ACK] Seq=4963 Ack=151031 Win=1048 Len=0 TSval=3423968793 TSecr=7067
0.025866,1483,443,TCP,1483,36646  >  443 [ACK] Seq=151031 Ack=4963 Win=1339 Len=1368 TSval=7079 TSecr=3423968793 [TCP segment of a reassembled PDU]
0.000392,1483,443,TCP,1483,36646  >  443 [ACK] Seq=152399 Ack=4963 Win=1339 Len=1368 TSval=7079 TSecr=3423968793 [TCP segment of a reassembled PDU]
0.000227,262,443,TLSv1.2,262,Application Data
0.000223,842,443,TLSv1.2,842,Application Data
0.03268,115,36646,TCP,115,443  >  36646 [ACK] Seq=4963 Ack=153767 Win=1050 Len=0 TSval=3423968912 TSecr=7079
0.000194,115,36646,TCP,115,443  >  36646 [ACK] Seq=4963 Ack=153914 Win=1050 Len=0 TSval=3423968912 TSecr=7079
0.000145,115,36646,TCP,115,443  >  36646 [ACK] Seq=4963 Ack=154641 Win=1050 Len=0 TSval=3423968912 TSecr=7079
0.022331,115,443,TCP,115,[TCP ACKed unseen segment] 36646  >  443 [ACK] Seq=154641 Ack=5109 Win=1339 Len=0 TSval=7088 TSecr=3423968965
0.031475,244,36646,TLSv1.2,244,"[TCP Previous segment not captured] , Application Data"
0.000205,157,36646,TLSv1.2,157,Application Data
0.0014,115,443,TCP,115,[TCP ACKed unseen segment] 36646  >  443 [ACK] Seq=154641 Ack=5280 Win=1339 Len=0 TSval=7091 TSecr=3423969000
0.016633,1483,443,TCP,1483,36646  >  443 [ACK] Seq=154641 Ack=5280 Win=1339 Len=1368 TSval=7093 TSecr=3423969000 [TCP segment of a reassembled PDU]
0.001154,1483,443,TCP,1483,[TCP Fast Retransmission] 36646  >  443 [ACK] Seq=154641 Ack=5280 Win=1339 Len=1368 TSval=7093 TSecr=3423969000
0.000402,1483,443,TCP,1483,[TCP Fast Retransmission] 36646  >  443 [ACK] Seq=154641 Ack=5280 Win=1339 Len=1368 TSval=7093 TSecr=3423969000
0.000668,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=154641 Ack=5280 Win=1339 Len=1368 TSval=7093 TSecr=3423969000
0.000841,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=154641 Ack=5280 Win=1339 Len=1368 TSval=7093 TSecr=3423969000
0.000242,1483,443,TCP,1483,36646  >  443 [ACK] Seq=156009 Ack=5280 Win=1339 Len=1368 TSval=7093 TSecr=3423969000 [TCP segment of a reassembled PDU]
0.002997,1483,443,TCP,1483,[TCP Retransmission] 36646  >  443 [ACK] Seq=156009 Ack=5280 Win=1339 Len=1368 TSval=7093 TSecr=3423969000
0.000195,262,443,TCP,262,"36646  >  443 [PSH, ACK] Seq=157377 Ack=5280 Win=1339 Len=147 TSval=7093 TSecr=3423969000 [TCP segment of a reassembled PDU]"
0.000317,1483,443,TLSv1.2,1483,"Application Data, Ignored Unknown Record"
0.000226,205,443,TLSv1.2,205,Ignored Unknown Record
0.03342,115,36646,TCP,115,443  >  36646 [ACK] Seq=5280 Ack=157377 Win=1050 Len=0 TSval=3423969058 TSecr=7093
0.000204,115,36646,TCP,115,443  >  36646 [ACK] Seq=5280 Ack=157524 Win=1050 Len=0 TSval=3423969058 TSecr=7093
0.000153,115,36646,TCP,115,443  >  36646 [ACK] Seq=5280 Ack=158982 Win=1048 Len=0 TSval=3423969058 TSecr=7093
0.076609,1483,443,TCP,1483,36646  >  443 [ACK] Seq=158982 Ack=5280 Win=1339 Len=1368 TSval=7105 TSecr=3423969058 [TCP segment of a reassembled PDU]
0.000191,1483,443,TCP,1483,36646  >  443 [ACK] Seq=160350 Ack=5280 Win=1339 Len=1368 TSval=7105 TSecr=3423969058 [TCP segment of a reassembled PDU]
0.000382,262,443,TLSv1.2,262,Application Data
0.000225,530,443,TLSv1.2,530,Application Data
0.032675,115,36646,TCP,115,443  >  36646 [ACK] Seq=5280 Ack=161718 Win=1050 Len=0 TSval=3423969169 TSecr=7105
0.000201,115,36646,TCP,115,443  >  36646 [ACK] Seq=5280 Ack=161865 Win=1050 Len=0 TSval=3423969169 TSecr=7105
0.000146,115,36646,TCP,115,443  >  36646 [ACK] Seq=5280 Ack=162280 Win=1050 Len=0 TSval=3423969169 TSecr=7105
0.058345,190,36646,TLSv1.2,190,Application Data
0.000203,162,36646,TLSv1.2,162,Application Data
0.002318,115,443,TCP,115,36646  >  443 [ACK] Seq=162280 Ack=5402 Win=1339 Len=0 TSval=7114 TSecr=3423969228
0.005806,187,36646,TLSv1.2,187,Application Data
0.000193,161,36646,TLSv1.2,161,Application Data
0.000847,115,443,TCP,115,36646  >  443 [ACK] Seq=162280 Ack=5520 Win=1339 Len=0 TSval=7115 TSecr=3423969236
0.034196,1483,443,TCP,1483,36646  >  443 [ACK] Seq=162280 Ack=5520 Win=1339 Len=1368 TSval=7118 TSecr=3423969236 [TCP segment of a reassembled PDU]
0.000349,1483,443,TCP,1483,36646  >  443 [ACK] Seq=163648 Ack=5520 Win=1339 Len=1368 TSval=7118 TSecr=3423969236 [TCP segment of a reassembled PDU]
0.00022,262,443,TLSv1.2,262,Application Data
